seq_id,start,end,strand,gene_id,gene_name,gene_biotype,gene_class,source,category,length
7,34501073,34526946,+,ENSGALG00010009591,,protein_coding,CODING,reference,REF,25874
7,34532159,34545898,-,ENSGALG00010009609,,protein_coding,CODING,reference,REF,13740
7,34621454,34635491,-,ENSGALG00010009638,,protein_coding,CODING,reference,REF,14038
7,34656497,34658382,-,ENSGALG00010009641,,protein_coding,CODING,reference,REF,1886
7,34706269,34713958,-,ENSGALG00010009690,,protein_coding,CODING,reference,REF,7690
7,34714320,34723989,-,ENSGALG00010009731,,protein_coding,CODING,reference,REF,9670
7,34724336,34754469,+,ENSGALG00010009793,,protein_coding,CODING,reference,REF,30134
7,34755077,34783900,+,ENSGALG00010009850,,protein_coding,CODING,reference,REF,28824
7,34784575,34904764,-,ENSGALG00010010115,,protein_coding,CODING,reference,REF,120190
7,34795163,34796949,-,ENSGALG00010010195,,protein_coding,CODING,reference,REF,1787
7,34921061,34937661,-,ENSGALG00010010205,,protein_coding,CODING,reference,REF,16601
7,34940729,35012581,-,ENSGALG00010010255,,protein_coding,CODING,reference,REF,71853
7,35014661,35038377,-,ENSGALG00010010287,,protein_coding,CODING,reference,REF,23717
7,35053450,35160234,+,ENSGALG00010010336,,protein_coding,CODING,reference,REF,106785
7,35161360,35180935,-,ENSGALG00010010386,,protein_coding,CODING,reference,REF,19576
7,35239589,35239936,-,ENSGALG00010011002,,protein_coding,CODING,reference,REF,348
7,35269779,35338509,+,ENSGALG00010010448,,protein_coding,CODING,reference,REF,68731
7,35347733,35380497,+,ENSGALG00010010471,,protein_coding,CODING,reference,REF,32765
7,35644137,35650101,-,ENSGALG00010010499,,protein_coding,CODING,reference,REF,5965
7,35667516,35718784,+,ENSGALG00010010528,,protein_coding,CODING,reference,REF,51269
7,35811580,35812713,+,ENSGALG00010011007,,protein_coding,CODING,reference,REF,1134
7,35815961,35820167,+,ENSGALG00010010544,,protein_coding,CODING,reference,REF,4207
7,35820107,35824820,-,ENSGALG00010010567,,protein_coding,CODING,reference,REF,4714
7,35829467,35838264,-,ENSGALG00010010586,,protein_coding,CODING,reference,REF,8798
7,35844742,35869426,-,ENSGALG00010010638,,protein_coding,CODING,reference,REF,24685
7,35870706,35915580,-,ENSGALG00010010745,,protein_coding,CODING,reference,REF,44875
7,35914555,35923041,+,ENSGALG00010010778,,protein_coding,CODING,reference,REF,8487
7,35925906,35979912,-,ENSGALG00010010784,,protein_coding,CODING,reference,REF,54007
7,35980036,36047271,+,ENSGALG00010010824,,protein_coding,CODING,reference,REF,67236
7,36055518,36143094,+,ENSGALG00010010917,,protein_coding,CODING,reference,REF,87577
7,36132025,36161905,-,ENSGALG00010010943,,protein_coding,CODING,reference,REF,29881
7,36165488,36273093,-,ENSGALG00010010965,,protein_coding,CODING,reference,REF,107606
7,36294652,36319993,+,ENSGALG00010010987,,protein_coding,CODING,reference,REF,25342
7,36321895,36325430,+,ENSGALG00010010994,,protein_coding,CODING,reference,REF,3536
8,55919,64787,-,ENSGALG00010011790,,protein_coding,CODING,reference,REF,8869
8,822381,976606,+,ENSGALG00010011886,,protein_coding,CODING,reference,REF,154226
8,1002268,1154632,-,ENSGALG00010011932,,protein_coding,CODING,reference,REF,152365
8,1185293,1242652,-,ENSGALG00010011966,,protein_coding,CODING,reference,REF,57360
8,1224575,1262569,+,ENSGALG00010012001,,protein_coding,CODING,reference,REF,37995
8,1250038,1259952,-,ENSGALG00010012010,,protein_coding,CODING,reference,REF,9915
8,1260093,1268994,+,ENSGALG00010012021,,protein_coding,CODING,reference,REF,8902
8,1266897,1281746,-,ENSGALG00010012042,,protein_coding,CODING,reference,REF,14850
8,1280967,1308967,+,ENSGALG00010012066,,protein_coding,CODING,reference,REF,28001
8,1302181,1319794,-,ENSGALG00010012089,,protein_coding,CODING,reference,REF,17614
8,1320008,1344919,+,ENSGALG00010012101,,protein_coding,CODING,reference,REF,24912
8,1338782,1355610,-,ENSGALG00010012107,,protein_coding,CODING,reference,REF,16829
8,1356442,1377865,-,ENSGALG00010012113,,protein_coding,CODING,reference,REF,21424
8,1383406,1442383,-,ENSGALG00010012135,,protein_coding,CODING,reference,REF,58978
8,1442872,1465460,+,ENSGALG00010012180,,protein_coding,CODING,reference,REF,22589
8,1465468,1514141,+,ENSGALG00010012209,,protein_coding,CODING,reference,REF,48674
8,1526165,1532418,+,ENSGALG00010012244,,protein_coding,CODING,reference,REF,6254
8,1602359,1686032,-,ENSGALG00010012291,,protein_coding,CODING,reference,REF,83674
8,2035004,2093100,-,ENSGALG00010012352,,protein_coding,CODING,reference,REF,58097
8,2116639,2128483,+,ENSGALG00010012371,,protein_coding,CODING,reference,REF,11845
8,2182040,2277391,-,ENSGALG00010012413,,protein_coding,CODING,reference,REF,95352
8,2281979,2298604,-,ENSGALG00010010220,,protein_coding,CODING,reference,REF,16626
8,2303242,2305864,-,ENSGALG00010010231,,protein_coding,CODING,reference,REF,2623
8,2318732,2477842,+,ENSGALG00010010300,,protein_coding,CODING,reference,REF,159111
8,2493274,2580122,-,ENSGALG00010010314,,protein_coding,CODING,reference,REF,86849
8,2593530,2608347,+,ENSGALG00010010334,,protein_coding,CODING,reference,REF,14818
8,2611452,2643913,+,ENSGALG00010010358,,protein_coding,CODING,reference,REF,32462
8,2650027,2657266,+,ENSGALG00010012430,,protein_coding,CODING,reference,REF,7240
8,2657644,2691062,-,ENSGALG00010012436,,protein_coding,CODING,reference,REF,33419
8,2702523,2811071,+,ENSGALG00010012498,,protein_coding,CODING,reference,REF,108549
8,3211774,3498869,-,ENSGALG00010012586,,protein_coding,CODING,reference,REF,287096
8,3433998,3472285,+,ENSGALG00010012618,,protein_coding,CODING,reference,REF,38288
8,3499152,3501673,+,ENSGALG00010012631,,protein_coding,CODING,reference,REF,2522
8,3507963,3516868,-,ENSGALG00010012672,,protein_coding,CODING,reference,REF,8906
8,3519297,3532084,+,ENSGALG00010012693,,protein_coding,CODING,reference,REF,12788
8,3575305,3578568,-,ENSGALG00010012714,,protein_coding,CODING,reference,REF,3264
8,3591779,3692084,+,ENSGALG00010012749,,protein_coding,CODING,reference,REF,100306
8,3604530,3615044,-,ENSGALG00010012783,,protein_coding,CODING,reference,REF,10515
8,3619511,3623685,-,ENSGALG00010012788,,protein_coding,CODING,reference,REF,4175
8,3647232,3654830,-,ENSGALG00010012806,,protein_coding,CODING,reference,REF,7599
8,3657274,3666109,-,ENSGALG00010012818,,protein_coding,CODING,reference,REF,8836
8,3692771,3699817,-,ENSGALG00010012829,,protein_coding,CODING,reference,REF,7047
8,3698028,3710675,+,ENSGALG00010012851,,protein_coding,CODING,reference,REF,12648
8,3703397,3706243,-,ENSGALG00010012869,,protein_coding,CODING,reference,REF,2847
8,3710523,3720216,+,ENSGALG00010012915,,protein_coding,CODING,reference,REF,9694
8,3720327,3792623,+,ENSGALG00010012932,,protein_coding,CODING,reference,REF,72297
8,3791658,3801521,-,ENSGALG00010012958,,protein_coding,CODING,reference,REF,9864
8,3807060,3812949,-,ENSGALG00010012978,,protein_coding,CODING,reference,REF,5890
8,3813181,3821320,-,ENSGALG00010012982,,protein_coding,CODING,reference,REF,8140
8,3822323,3827024,-,ENSGALG00010013004,,protein_coding,CODING,reference,REF,4702
8,3827768,3840869,-,ENSGALG00010013027,,protein_coding,CODING,reference,REF,13102
8,3840402,3841006,+,ENSGALG00010013036,,protein_coding,CODING,reference,REF,605
8,3840979,3871452,-,ENSGALG00010013044,,protein_coding,CODING,reference,REF,30474
8,3842677,3845171,+,ENSGALG00010013056,,protein_coding,CODING,reference,REF,2495
8,3882994,3940881,-,ENSGALG00010013137,,protein_coding,CODING,reference,REF,57888
8,3924903,3987532,-,ENSGALG00010013144,,protein_coding,CODING,reference,REF,62630
8,3990741,3993908,-,ENSGALG00010013158,,protein_coding,CODING,reference,REF,3168
8,3999754,4009008,-,ENSGALG00010013212,,protein_coding,CODING,reference,REF,9255
8,4015026,4081448,-,ENSGALG00010013251,,protein_coding,CODING,reference,REF,66423
8,4085466,4149691,-,ENSGALG00010013265,,protein_coding,CODING,reference,REF,64226
8,4149784,4158792,+,ENSGALG00010013282,,protein_coding,CODING,reference,REF,9009
8,4165200,4244191,+,ENSGALG00010013323,,protein_coding,CODING,reference,REF,78992
8,4245757,4247185,+,ENSGALG00010013342,,protein_coding,CODING,reference,REF,1429
8,4247858,4253698,+,ENSGALG00010013346,,protein_coding,CODING,reference,REF,5841
8,4252503,4256109,-,ENSGALG00010013380,,protein_coding,CODING,reference,REF,3607
8,4256162,4288245,+,ENSGALG00010013429,,protein_coding,CODING,reference,REF,32084
8,4287906,4294693,-,ENSGALG00010013451,,protein_coding,CODING,reference,REF,6788
8,4294966,4298706,-,ENSGALG00010014898,,protein_coding,CODING,reference,REF,3741
8,4299144,4302362,-,ENSGALG00010013472,,protein_coding,CODING,reference,REF,3219
8,4302893,4305581,-,ENSGALG00010013486,,protein_coding,CODING,reference,REF,2689
8,4306015,4313484,+,ENSGALG00010013511,,protein_coding,CODING,reference,REF,7470
8,4312138,4322155,-,ENSGALG00010013528,,protein_coding,CODING,reference,REF,10018
8,4321824,4339066,+,ENSGALG00010013553,,protein_coding,CODING,reference,REF,17243
8,4359974,4361252,+,ENSGALG00010013566,,protein_coding,CODING,reference,REF,1279
8,4381433,4387127,+,ENSGALG00010013573,,protein_coding,CODING,reference,REF,5695
8,4466196,4470188,-,ENSGALG00010013583,,protein_coding,CODING,reference,REF,3993
8,4478695,4517548,-,ENSGALG00010014928,,protein_coding,CODING,reference,REF,38854
8,4524436,4527200,+,ENSGALG00010013609,,protein_coding,CODING,reference,REF,2765
8,4531334,4697590,-,ENSGALG00010013766,,protein_coding,CODING,reference,REF,166257
8,4698900,4706413,-,ENSGALG00010013793,,protein_coding,CODING,reference,REF,7514
8,4706349,4712643,-,ENSGALG00010013848,,protein_coding,CODING,reference,REF,6295
8,4712595,4725979,-,ENSGALG00010014940,,protein_coding,CODING,reference,REF,13385
8,4726389,4729195,+,ENSGALG00010013859,,protein_coding,CODING,reference,REF,2807
8,4732389,4799379,-,ENSGALG00010013949,,protein_coding,CODING,reference,REF,66991
8,4794822,4805448,-,ENSGALG00010013980,,protein_coding,CODING,reference,REF,10627
8,4811564,4830086,-,ENSGALG00010014056,,protein_coding,CODING,reference,REF,18523
8,4833896,4868265,-,ENSGALG00010014076,,protein_coding,CODING,reference,REF,34370
8,4888799,4897777,-,ENSGALG00010014111,,protein_coding,CODING,reference,REF,8979
8,4961296,4991575,-,ENSGALG00010014145,,protein_coding,CODING,reference,REF,30280
8,4991925,5059459,+,ENSGALG00010014204,,protein_coding,CODING,reference,REF,67535
8,5060737,5073833,+,ENSGALG00010014221,,protein_coding,CODING,reference,REF,13097
8,5071704,5093048,-,ENSGALG00010014274,,protein_coding,CODING,reference,REF,21345
8,5088725,5097686,+,ENSGALG00010014298,,protein_coding,CODING,reference,REF,8962
8,5094146,5097496,-,ENSGALG00010014308,,protein_coding,CODING,reference,REF,3351
8,5115051,5122237,+,ENSGALG00010014318,,protein_coding,CODING,reference,REF,7187
8,5132233,5155443,+,ENSGALG00010010515,,protein_coding,CODING,reference,REF,23211
8,5159893,5183854,+,ENSGALG00010010535,,protein_coding,CODING,reference,REF,23962
8,5204841,5328852,-,ENSGALG00010010577,,protein_coding,CODING,reference,REF,124012
8,5454912,5469652,-,ENSGALG00010010605,,protein_coding,CODING,reference,REF,14741
8,5469223,5472655,+,ENSGALG00010010619,,protein_coding,CODING,reference,REF,3433
8,5471775,5486707,-,ENSGALG00010010635,,protein_coding,CODING,reference,REF,14933
8,5472907,5481604,+,ENSGALG00010010662,,protein_coding,CODING,reference,REF,8698
8,5488143,5509803,-,ENSGALG00010014878,,protein_coding,CODING,reference,REF,21661
8,5505402,5525604,+,ENSGALG00010010710,,protein_coding,CODING,reference,REF,20203
8,5529335,5553520,+,ENSGALG00010010743,,protein_coding,CODING,reference,REF,24186
8,5549387,5554652,-,ENSGALG00010010756,,protein_coding,CODING,reference,REF,5266
8,5554678,5571588,+,ENSGALG00010010799,,protein_coding,CODING,reference,REF,16911
8,5581151,5597789,+,ENSGALG00010010821,,protein_coding,CODING,reference,REF,16639
8,5600759,5607877,+,ENSGALG00010010840,,protein_coding,CODING,reference,REF,7119
8,5610238,5615725,+,ENSGALG00010009830,,protein_coding,CODING,reference,REF,5488
8,5617043,5629963,-,ENSGALG00010009971,,protein_coding,CODING,reference,REF,12921
8,5625202,5643259,+,ENSGALG00010010014,,protein_coding,CODING,reference,REF,18058
8,5680947,5683008,-,ENSGALG00010010059,,protein_coding,CODING,reference,REF,2062
8,5709466,5792532,-,ENSGALG00010009941,,protein_coding,CODING,reference,REF,83067
8,5802460,5803167,-,ENSGALG00010014329,,protein_coding,CODING,reference,REF,708
8,5810208,5824537,+,ENSGALG00010009765,,protein_coding,CODING,reference,REF,14330
8,5823854,5829625,-,ENSGALG00010009775,,protein_coding,CODING,reference,REF,5772
8,5830481,5906187,-,ENSGALG00010009804,,protein_coding,CODING,reference,REF,75707
8,5909672,5976749,+,ENSGALG00010010849,,protein_coding,CODING,reference,REF,67078
8,5978451,5986783,-,ENSGALG00010010858,,protein_coding,CODING,reference,REF,8333
8,5989209,5997186,-,ENSGALG00010010867,,protein_coding,CODING,reference,REF,7978
8,6001650,6065374,-,ENSGALG00010010882,,protein_coding,CODING,reference,REF,63725
8,6068782,6087610,-,ENSGALG00010010904,,protein_coding,CODING,reference,REF,18829
8,6077835,6085736,+,ENSGALG00010010918,,protein_coding,CODING,reference,REF,7902
8,6087796,6106032,+,ENSGALG00010010924,,protein_coding,CODING,reference,REF,18237
8,6106219,6113752,-,ENSGALG00010010930,,protein_coding,CODING,reference,REF,7534
8,6123028,6144220,-,ENSGALG00010010936,,protein_coding,CODING,reference,REF,21193
8,6137759,6144091,+,ENSGALG00010010944,,protein_coding,CODING,reference,REF,6333
8,6147274,6168008,-,ENSGALG00010010956,,protein_coding,CODING,reference,REF,20735
8,6168115,6195155,-,ENSGALG00010010998,,protein_coding,CODING,reference,REF,27041
8,6207978,6241762,+,ENSGALG00010011049,,protein_coding,CODING,reference,REF,33785
8,6244689,6250909,-,ENSGALG00010011055,,protein_coding,CODING,reference,REF,6221
8,6257442,6276492,-,ENSGALG00010011193,,protein_coding,CODING,reference,REF,19051
8,6303490,6413403,-,ENSGALG00010011239,,protein_coding,CODING,reference,REF,109914
8,6337467,6351789,+,ENSGALG00010011271,,protein_coding,CODING,reference,REF,14323
8,6452491,6602751,-,ENSGALG00010011342,,protein_coding,CODING,reference,REF,150261
8,6607006,6612515,+,ENSGALG00010011371,,protein_coding,CODING,reference,REF,5510
8,6614827,6630534,+,ENSGALG00010011377,,protein_coding,CODING,reference,REF,15708
8,6721928,6732142,-,ENSGALG00010010418,,protein_coding,CODING,reference,REF,10215
8,6733531,6772248,+,ENSGALG00010010430,,protein_coding,CODING,reference,REF,38718
8,6779832,6852766,-,ENSGALG00010010449,,protein_coding,CODING,reference,REF,72935
8,6871870,6999831,+,ENSGALG00010010404,,protein_coding,CODING,reference,REF,127962
8,7008442,7060534,+,ENSGALG00010010099,,protein_coding,CODING,reference,REF,52093
8,7027903,7029624,-,ENSGALG00010010113,,protein_coding,CODING,reference,REF,1722
8,7069619,7069948,+,ENSGALG00010014347,,protein_coding,CODING,reference,REF,330
8,7074640,7097673,-,ENSGALG00010011095,,protein_coding,CODING,reference,REF,23034
8,7097737,7100139,+,ENSGALG00010011111,,protein_coding,CODING,reference,REF,2403
8,7099281,7106775,-,ENSGALG00010011124,,protein_coding,CODING,reference,REF,7495
8,7108467,7171125,-,ENSGALG00010011161,,protein_coding,CODING,reference,REF,62659
8,7172811,7295473,-,ENSGALG00010014886,,protein_coding,CODING,reference,REF,122663
8,7240274,7245406,-,ENSGALG00010011175,,protein_coding,CODING,reference,REF,5133
8,7325123,7376832,+,ENSGALG00010011389,,protein_coding,CODING,reference,REF,51710
8,7385922,7392139,+,ENSGALG00010011394,,protein_coding,CODING,reference,REF,6218
8,7401873,7411869,-,ENSGALG00010011413,,protein_coding,CODING,reference,REF,9997
8,7415415,7442236,+,ENSGALG00010011434,,protein_coding,CODING,reference,REF,26822
8,7417514,7423301,-,ENSGALG00010011438,,protein_coding,CODING,reference,REF,5788
8,7469610,7518936,+,ENSGALG00010011447,,protein_coding,CODING,reference,REF,49327
8,7523930,7540095,+,ENSGALG00010011460,,protein_coding,CODING,reference,REF,16166
8,7540260,7562643,-,ENSGALG00010011471,,protein_coding,CODING,reference,REF,22384
8,7569001,7614725,+,ENSGALG00010011499,,protein_coding,CODING,reference,REF,45725
8,7615659,7623229,-,ENSGALG00010011503,,protein_coding,CODING,reference,REF,7571
8,7624848,7630700,-,ENSGALG00010011530,,protein_coding,CODING,reference,REF,5853
8,7630758,7633036,-,ENSGALG00010011540,,protein_coding,CODING,reference,REF,2279
8,7662502,7729686,+,ENSGALG00010011570,,protein_coding,CODING,reference,REF,67185
8,7729594,7765009,-,ENSGALG00010011588,,protein_coding,CODING,reference,REF,35416
8,7764270,7773711,+,ENSGALG00010011607,,protein_coding,CODING,reference,REF,9442
8,7833125,7919423,+,ENSGALG00010011643,,protein_coding,CODING,reference,REF,86299
8,7924878,7952479,-,ENSGALG00010011677,,protein_coding,CODING,reference,REF,27602
8,7952965,8021696,-,ENSGALG00010011729,,protein_coding,CODING,reference,REF,68732
8,8034011,8079992,+,ENSGALG00010011752,,protein_coding,CODING,reference,REF,45982
8,8307004,8513847,+,ENSGALG00010010155,,protein_coding,CODING,reference,REF,206844
8,8949522,8949873,-,ENSGALG00010009757,,protein_coding,CODING,reference,REF,352
8,9312527,9313897,-,ENSGALG00010009814,,protein_coding,CODING,reference,REF,1371
8,10031242,10139649,-,ENSGALG00010021027,,protein_coding,CODING,reference,REF,108408
8,10138984,10147005,+,ENSGALG00010021038,,protein_coding,CODING,reference,REF,8022
8,10220870,10240121,+,ENSGALG00010021497,,protein_coding,CODING,reference,REF,19252
8,10240924,10262322,-,ENSGALG00010021504,,protein_coding,CODING,reference,REF,21399
8,10262027,10303890,+,ENSGALG00010021514,,protein_coding,CODING,reference,REF,41864
8,10303852,10324426,-,ENSGALG00010021525,,protein_coding,CODING,reference,REF,20575
8,10346584,10538762,-,ENSGALG00010021099,,protein_coding,CODING,reference,REF,192179
8,10626560,10644046,+,ENSGALG00010021168,,protein_coding,CODING,reference,REF,17487
8,10643436,10682202,-,ENSGALG00010021186,,protein_coding,CODING,reference,REF,38767
8,10681824,10702975,+,ENSGALG00010021201,,protein_coding,CODING,reference,REF,21152
8,10783376,10802138,-,ENSGALG00010023221,,protein_coding,CODING,reference,REF,18763
8,10802801,10817441,-,ENSGALG00010023227,,protein_coding,CODING,reference,REF,14641
8,10889243,11078388,+,ENSGALG00010023293,,protein_coding,CODING,reference,REF,189146
8,11001884,11153333,-,ENSGALG00010023368,,protein_coding,CODING,reference,REF,151450
8,11119480,11171897,+,ENSGALG00010023396,,protein_coding,CODING,reference,REF,52418
8,11206213,11262125,+,ENSGALG00010023421,,protein_coding,CODING,reference,REF,55913
8,11282946,11319007,+,ENSGALG00010023475,,protein_coding,CODING,reference,REF,36062
8,11400666,11461438,-,ENSGALG00010023590,,protein_coding,CODING,reference,REF,60773
8,11441727,11442242,-,ENSGALG00010023611,,protein_coding,CODING,reference,REF,516
8,11453358,11474755,+,ENSGALG00010023646,,protein_coding,CODING,reference,REF,21398
8,11475421,11508291,-,ENSGALG00010023652,,protein_coding,CODING,reference,REF,32871
8,11498199,11506365,+,ENSGALG00010023670,,protein_coding,CODING,reference,REF,8167
8,11508824,11567949,+,ENSGALG00010023710,,protein_coding,CODING,reference,REF,59126
8,11572068,11615149,+,ENSGALG00010023767,,protein_coding,CODING,reference,REF,43082
8,11624650,11639876,-,ENSGALG00010023788,,protein_coding,CODING,reference,REF,15227
8,11638396,11652975,+,ENSGALG00010023826,,protein_coding,CODING,reference,REF,14580
8,11654494,11666571,+,ENSGALG00010023852,,protein_coding,CODING,reference,REF,12078
8,11660503,11670602,-,ENSGALG00010023862,,protein_coding,CODING,reference,REF,10100
8,11670612,11683063,+,ENSGALG00010023890,,protein_coding,CODING,reference,REF,12452
8,11679094,11699227,-,ENSGALG00010023918,,protein_coding,CODING,reference,REF,20134
8,11701615,11722979,-,ENSGALG00010023953,,protein_coding,CODING,reference,REF,21365
8,11723286,11801831,-,ENSGALG00010024001,,protein_coding,CODING,reference,REF,78546
8,11804108,11838824,-,ENSGALG00010024024,,protein_coding,CODING,reference,REF,34717
8,11838843,11864370,+,ENSGALG00010024060,,protein_coding,CODING,reference,REF,25528
8,11858115,11915781,-,ENSGALG00010024083,,protein_coding,CODING,reference,REF,57667
8,11896248,12129388,+,ENSGALG00010024104,,protein_coding,CODING,reference,REF,233141
8,11970507,11999138,-,ENSGALG00010024123,,protein_coding,CODING,reference,REF,28632
8,12049750,12051435,-,ENSGALG00010024130,,protein_coding,CODING,reference,REF,1686
8,12113100,12148285,-,ENSGALG00010024155,,protein_coding,CODING,reference,REF,35186
8,12309405,12626349,+,ENSGALG00010024191,,protein_coding,CODING,reference,REF,316945
8,12685465,12733078,-,ENSGALG00010024204,,protein_coding,CODING,reference,REF,47614
8,13050744,13060719,-,ENSGALG00010024209,,protein_coding,CODING,reference,REF,9976
8,13065353,13072674,-,ENSGALG00010020975,,protein_coding,CODING,reference,REF,7322
8,13076116,13116776,-,ENSGALG00010020982,,protein_coding,CODING,reference,REF,40661
8,13116613,13138207,+,ENSGALG00010020991,,protein_coding,CODING,reference,REF,21595
8,13150845,13172872,+,ENSGALG00010024510,,protein_coding,CODING,reference,REF,22028
8,13175874,13267472,-,ENSGALG00010021002,,protein_coding,CODING,reference,REF,91599
8,13268039,13274418,+,ENSGALG00010021018,,protein_coding,CODING,reference,REF,6380
8,13282583,13328940,-,ENSGALG00010020934,,protein_coding,CODING,reference,REF,46358
8,13333213,13383968,+,ENSGALG00010021139,,protein_coding,CODING,reference,REF,50756
8,13390687,13471655,+,ENSGALG00010021143,,protein_coding,CODING,reference,REF,80969
8,13471745,13494641,-,ENSGALG00010021171,,protein_coding,CODING,reference,REF,22897
8,13495386,13505624,+,ENSGALG00010021195,,protein_coding,CODING,reference,REF,10239
8,13506104,13524932,+,ENSGALG00010024522,,protein_coding,CODING,reference,REF,18829
8,13524917,13601115,+,ENSGALG00010021242,,protein_coding,CODING,reference,REF,76199
8,13601375,13654696,-,ENSGALG00010021254,,protein_coding,CODING,reference,REF,53322
8,13663844,13676417,-,ENSGALG00010021701,,protein_coding,CODING,reference,REF,12574
8,13677178,13684882,-,ENSGALG00010024530,,protein_coding,CODING,reference,REF,7705
8,13688911,13714460,-,ENSGALG00010021705,,protein_coding,CODING,reference,REF,25550
8,13714203,13731899,+,ENSGALG00010021728,,protein_coding,CODING,reference,REF,17697
8,13724937,13751838,-,ENSGALG00010021753,,protein_coding,CODING,reference,REF,26902
8,13760990,13782658,+,ENSGALG00010021768,,protein_coding,CODING,reference,REF,21669
8,13782965,13791070,-,ENSGALG00010021788,,protein_coding,CODING,reference,REF,8106
8,13792057,13861980,+,ENSGALG00010021817,,protein_coding,CODING,reference,REF,69924
8,13869928,13880691,+,ENSGALG00010021864,,protein_coding,CODING,reference,REF,10764
8,13900722,13936240,-,ENSGALG00010021932,,protein_coding,CODING,reference,REF,35519
8,13935984,13955708,+,ENSGALG00010021980,,protein_coding,CODING,reference,REF,19725
8,13955086,13963385,-,ENSGALG00010022008,,protein_coding,CODING,reference,REF,8300
8,13971733,14007220,-,ENSGALG00010022019,,protein_coding,CODING,reference,REF,35488
8,14007923,14024500,-,ENSGALG00010022049,,protein_coding,CODING,reference,REF,16578
8,14027953,14047869,-,ENSGALG00010024538,,protein_coding,CODING,reference,REF,19917
8,14078489,14188389,+,ENSGALG00010022082,,protein_coding,CODING,reference,REF,109901
8,14231743,14248789,-,ENSGALG00010022098,,protein_coding,CODING,reference,REF,17047
8,14248851,14305076,+,ENSGALG00010021683,,protein_coding,CODING,reference,REF,56226
8,14319049,14391825,+,ENSGALG00010022152,,protein_coding,CODING,reference,REF,72777
8,14446598,14449238,+,ENSGALG00010022163,,protein_coding,CODING,reference,REF,2641
8,14687080,14708364,-,ENSGALG00010022743,,protein_coding,CODING,reference,REF,21285
8,14724070,14775797,-,ENSGALG00010022815,,protein_coding,CODING,reference,REF,51728
8,14800310,14814123,-,ENSGALG00010022831,,protein_coding,CODING,reference,REF,13814
8,14828258,14837347,-,ENSGALG00010022731,,protein_coding,CODING,reference,REF,9090
8,14859927,14881918,+,ENSGALG00010022877,,protein_coding,CODING,reference,REF,21992
8,14883133,14901274,+,ENSGALG00010022930,,protein_coding,CODING,reference,REF,18142
8,14899103,14956454,-,ENSGALG00010022983,,protein_coding,CODING,reference,REF,57352
8,15451621,15466157,-,ENSGALG00010023007,,protein_coding,CODING,reference,REF,14537
8,15559264,15631433,-,ENSGALG00010023030,,protein_coding,CODING,reference,REF,72170
8,15631823,15650917,+,ENSGALG00010023059,,protein_coding,CODING,reference,REF,19095
8,15658723,15678312,-,ENSGALG00010023087,,protein_coding,CODING,reference,REF,19590
8,15684106,15716170,-,ENSGALG00010023101,,protein_coding,CODING,reference,REF,32065
8,15719944,15741097,+,ENSGALG00010023161,,protein_coding,CODING,reference,REF,21154
8,15769616,15885073,+,ENSGALG00010023195,,protein_coding,CODING,reference,REF,115458
8,15886808,15911147,+,ENSGALG00010023210,,protein_coding,CODING,reference,REF,24340
8,15922547,15925469,-,ENSGALG00010020677,,protein_coding,CODING,reference,REF,2923
8,15960968,16006990,+,ENSGALG00010024494,,protein_coding,CODING,reference,REF,46023
8,16014015,16021904,+,ENSGALG00010020681,,protein_coding,CODING,reference,REF,7890
8,16022340,16024651,+,ENSGALG00010020686,,protein_coding,CODING,reference,REF,2312
8,16039170,16064313,+,ENSGALG00010020753,,protein_coding,CODING,reference,REF,25144
8,16075263,16100646,-,ENSGALG00010020758,,protein_coding,CODING,reference,REF,25384
8,16093974,16117261,+,ENSGALG00010020776,,protein_coding,CODING,reference,REF,23288
8,16117390,16137823,+,ENSGALG00010020811,,protein_coding,CODING,reference,REF,20434
8,16140978,16157323,+,ENSGALG00010020840,,protein_coding,CODING,reference,REF,16346
8,16180022,16199897,+,ENSGALG00010021533,,protein_coding,CODING,reference,REF,19876
8,16204150,16225303,+,ENSGALG00010020856,,protein_coding,CODING,reference,REF,21154
8,16236719,16238673,-,ENSGALG00010020884,,protein_coding,CODING,reference,REF,1955
8,16254253,16275332,+,ENSGALG00010020897,,protein_coding,CODING,reference,REF,21080
8,16275146,16281990,+,ENSGALG00010020946,,protein_coding,CODING,reference,REF,6845
8,16301399,16305406,+,ENSGALG00010020952,,protein_coding,CODING,reference,REF,4008
8,16304601,16310696,-,ENSGALG00010020957,,protein_coding,CODING,reference,REF,6096
8,16324359,16349330,+,ENSGALG00010020715,,protein_coding,CODING,reference,REF,24972
8,16328953,16352062,-,ENSGALG00010024505,,protein_coding,CODING,reference,REF,23110
8,16352508,16364353,-,ENSGALG00010020742,,protein_coding,CODING,reference,REF,11846
8,16355171,16355382,-,ENSGALG00010020749,,protein_coding,CODING,reference,REF,212
8,16373103,16440514,-,ENSGALG00010021072,,protein_coding,CODING,reference,REF,67412
8,16457638,16518438,+,ENSGALG00010021080,,protein_coding,CODING,reference,REF,60801
8,17121885,17278929,-,ENSGALG00010021575,,protein_coding,CODING,reference,REF,157045
8,17820066,17823552,+,ENSGALG00010024215,,protein_coding,CODING,reference,REF,3487
8,18217480,18292906,+,ENSGALG00010021613,,protein_coding,CODING,reference,REF,75427
8,18297743,18369074,+,ENSGALG00010021630,,protein_coding,CODING,reference,REF,71332
